,Date,Timestamp,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX
,07/03/2023,1678147200,460916701.44,524625022.9811271,628520591.3036933,486658804.32,103895568.32256617,25742102.88,460916701.44,97020412.929894,149200899.2954479,222074397.638277,3122460.659186833,8738239.4228139,5000465.876487254,1.0600975257648475,9012092.76387147,30456053.335051212,97020412.929894,149200899.2954479,278470610.945409,3122460.659186833,8738239.4228139,5000465.876487254,302.8009378619503,9012092.76387147,30456053.335051212,6344848.3308891235,27176479.18625063,,2118747.892511966,3177334.57032342,8681643.294618698,486658804.32,301.74084033618544,,,6344848.3308891235,56396213.307132,27176479.18625063,,8681643.294618698,2118747.892511966,3177334.57032342,25742102.88,6434688,4334.751717,95365.2873056579,222074397.638277,492501.68125975283,8729509.912901,724705.1994909063,1.0646574536387825,9016023.750226568,30456053.335051212,4334.751717,95365.2873056579,278470610.945409,492501.68125975283,8729509.912901,724705.1994909063,304.1034127788823,9016023.750226568,30456053.335051212,385002.9326995827,1211.45095111,,2106111.225161,141.95936781,5549.077860697656,6794064,303.03875532524347,,,385002.9326995827,56396213.307132,1211.45095111,,5549.077860697656,2106111.225161,141.95936781,359376
,08/03/2023,1678233600,463708593.72,525264576.77857786,627984746.3469247,489530799.12,102720169.56834678,25822205.400000002,463708593.72,96231529.25167549,148886361.97831014,223980898.59447122,3186468.955797385,8789676.518144274,4988726.80250016,1.0614178825996667,8949223.583869938,30251690.0323914,96231529.25167549,148886361.97831014,279410990.95329106,3186468.955797385,8789676.518144274,4988726.80250016,303.1046908965997,8949223.583869938,30251690.0323914,5683735.804185135,28179087.689761408,,1647408.3546919262,3053367.9086533603,8726175.40896212,489530799.12,302.0432730140001,,,5683735.804185135,55430092.358819835,28179087.689761408,,8726175.40896212,1647408.3546919262,3053367.9086533603,25822205.400000002,6429681,4319.96450223,94853.82761544693,223533830.932606,492499.06581103324,8772132.253637,720914.2778179422,1.0649161320935943,8940283.300569369,30221468.563827574,4319.96450223,94853.82761544693,278853284.384522,492499.06581103324,8772132.253637,720914.2778179422,304.10367145733704,8940283.300569369,30221468.563827574,350199.3717920601,1265.96377599,,1644120.114463,137.06984686,5559.348263908997,6787726,303.03875532524347,,,350199.3717920601,55319453.451916,1265.96377599,,5559.348263908997,1644120.114463,137.06984686,358045
,09/03/2023,1678320000,435021458.21999997,511624893.7082619,611231425.7799008,459058460.66999996,99606532.07163891,24037002.45,435021458.21999997,92056885.95661546,141826869.58715558,220616479.798285,3014001.510071037,10135427.699756762,4651423.664570375,1.0526376490905551,9157211.278535942,30166593.160634093,92056885.95661546,141826869.58715558,276840356.900252,3014001.510071037,10135427.699756762,4651423.664570375,300.597356125434,9157211.278535942,30166593.160634093,3282074.950067032,26649818.6825764,,1451276.071948264,3542777.16937557,8456408.550986186,459058460.66999996,299.5447184763434,,,3282074.950067032,56223877.101967,26649818.6825764,,8456408.550986186,1451276.071948264,3542777.16937557,24037002.45,6419086,4234.25260828,92377.30058435196,220616479.798285,495723.93257747317,10138611.223681,707979.2487930555,1.0649161320935943,9162983.958429752,30177547.610416673,4234.25260828,92377.30058435196,276840356.900252,495723.93257747317,10138611.223681,707979.2487930555,304.10367145733704,9162983.958429752,30177547.610416673,216638.61056548066,1228.38528152,,1445494.095566,162.95373577,5507.984466219101,6773771,303.03875532524347,,,216638.61056548066,56223877.101967,1228.38528152,,5507.984466219101,1445494.095566,162.95373577,354685
,10/03/2023,1678406400,407066550.4,482530515.23794585,571090555.5892943,429446497.84,88560040.35134847,22379947.44,407066550.4,85117545.00390428,129539465.70877163,210601966.60468778,3329505.7858904796,10244910.824769,4375061.019420787,1.0608907491142805,9185764.827241749,30136294.402369406,85117545.00390428,129539465.70877163,259806289.0416929,3329505.7858904796,10244910.824769,4375061.019420787,302.9541595792283,9185764.827241749,30136294.402369406,4241274.477826254,23347290.97921792,,1372450.657747655,2527163.36423426,7867236.542048406,429446497.84,301.89326883011404,,,4241274.477826254,49204322.43700515,23347290.97921792,,7867236.542048406,1372450.657747655,2527163.36423426,22379947.44,6428720,4229.23308178,90816.30249004244,210181603.397892,585150.4017382213,10244910.824769,717223.117937834,1.0649161320935943,9192723.719097106,30167276.195021693,4229.23308178,90816.30249004244,259287713.61446398,585150.4017382213,10244910.824769,717223.117937834,304.10367145733704,9192723.719097106,30167276.195021693,297008.01665449963,1163.17711136,,1368345.620885,125.56709551,5515.487729196367,6782162,303.03875532524347,,,297008.01665449963,49106110.216572,1163.17711136,,5515.487729196367,1368345.620885,125.56709551,353442
,11/03/2023,1678492800,408835788.34999996,469355568.5723717,557267385.8434219,431119162.11999995,87911817.27105016,22283373.77,408835788.34999996,83326805.7721704,126877022.84107886,209325724.95866308,3313653.055500327,4658581.864167231,4513862.768456388,1.053420362447644,9405453.455262572,27934462.803652532,83326805.7721704,126877022.84107886,259934749.5571354,3313653.055500327,4658581.864167231,4513862.768456388,300.8208723239551,9405453.455262572,27934462.803652532,4098291.8806775766,21379327.92287208,,1870441.0514887085,2019426.45883605,7935005.591251453,431119162.11999995,299.76745196150745,,,4098291.8806775766,50609024.59847231,21379327.92287208,,7935005.591251453,1870441.0514887085,2019426.45883605,22283373.77,6391055,4105.78003312,88312.03867297668,210909656.478819,586487.2664602349,4653927.936231,723375.4436628828,1.0649161320935943,9471326.531287678,28126850.460804433,4105.78003312,88312.03867297668,261901630.804477,586487.2664602349,4653927.936231,723375.4436628828,304.10367145733704,9471326.531287678,28126850.460804433,276724.6374529086,1053.58406874,,1884569.670307,99.50364419,5523.116045390066,6739396,303.03875532524347,,,276724.6374529086,50991974.325658,1053.58406874,,5523.116045390066,1884569.670307,99.50364419,348341
,12/03/2023,1678579200,383797628.04,424277561.4667416,505086668.12999636,404586618.45000005,80809106.66325475,20788990.41,383797628.04,66922864.52042951,99555045.73102309,205392489.75739285,3187087.7243941836,2617549.21166508,4431029.854992319,1.0266909675320948,8789339.130573817,33382154.50957977,66922864.52042951,99555045.73102309,258204830.5467785,3187087.7243941836,2617549.21166508,4431029.854992319,293.18787017037596,8789339.130573817,33382154.50957977,1155004.7290006152,14313670.9179828,,2982266.364830764,1879118.54372506,7666413.157150685,404586618.45000005,292.16117920284387,,,1155004.7290006152,52812340.78938563,14313670.9179828,,7666413.157150685,2982266.364830764,1879118.54372506,20788990.41,6292796,3274.43314025,67944.99548263624,213468205.437291,589110.4851005884,2612324.56254,720492.6593483444,1.0649161320935943,9141468.497081392,34617335.66338501,3274.43314025,67944.99548263624,268357045.952196,589110.4851005884,2612324.56254,720492.6593483444,304.10367145733704,9141468.497081392,34617335.66338501,80208.66173615382,705.80231351,,3105835.120953,91.94238887,5232.225082171867,6633655,303.03875532524347,,,80208.66173615382,54888840.514905,705.80231351,,5232.225082171867,3105835.120953,91.94238887,340859
,13/03/2023,1678665600,435148902.08000004,439259346.88843644,521395785.87119675,458724957.44000006,82136438.98276028,23576055.360000003,435148902.08000004,72082222.11962569,104416183.96840267,209486829.5532353,3524790.9922449496,2881726.926944295,4764785.89056382,1.0584819088234847,8745232.361344706,33357574.017593045,72082222.11962569,104416183.96840267,260477609.08921397,3524790.9922449496,2881726.926944295,4764785.89056382,302.26627707439184,8745232.361344706,33357574.017593045,4052478.620228118,13089986.99724543,,3140462.849890115,2023219.32318952,8839210.448433284,458724957.44000006,301.20779516556837,,,4052478.620228118,50990779.53597866,13089986.99724543,,8839210.448433284,3140462.849890115,2023219.32318952,23576055.360000003,6302852,3195.70057278,64596.3871027707,211139843.387113,591407.8846048573,2867389.977059,714360.7032329565,1.0649161320935943,8798914.53894682,33605887.923459485,3195.70057278,64596.3871027707,262532979.787974,591407.8846048573,2867389.977059,714360.7032329565,304.10367145733704,8798914.53894682,33605887.923459485,248009.70748030097,582.57986547,,3169674.570734,89.69761142,5468.319546926136,6644336,303.03875532524347,,,248009.70748030097,51393136.400861,582.57986547,,5468.319546926136,3169674.570734,89.69761142,341484
,14/03/2023,1678752000,469360745.96000004,452537191.945233,538782940.5465816,493577845.48,86245748.6013486,24217099.520000003,469360745.96000004,84380817.64908312,109191146.45638122,208839723.40955782,3593809.991942702,1246487.03912334,3380393.1836041436,1.064024797291032,8281120.717259475,33623692.43425645,84380817.64908312,109191146.45638122,259795781.06555372,3593809.991942702,1246487.03912334,3380393.1836041436,303.8491366843273,8281120.717259475,33623692.43425645,3490511.460869388,16618972.173250599,,3398835.2293630936,2497415.02361208,9283654.273145642,493577845.48,302.78511188703624,,,3490511.460869388,50956057.655995905,16618972.173250599,,9283654.273145642,3398835.2293630936,2497415.02361208,24217099.520000003,6327322,3493.16185002,65076.85082150166,209110730.916826,588184.9413981509,1240285.611068,499319.5249046002,1.0649161320935943,8306738.69940845,33660887.71518172,3493.16185002,65076.85082150166,260132913.321218,588184.9413981509,1240285.611068,499319.5249046002,304.10367145733704,8306738.69940845,33660887.71518172,211418.0170120768,687.2739826,,3388669.221698,103.38694418,5532.96676350254,6653786,303.03875532524347,,,211418.0170120768,51022182.404392,687.2739826,,5532.96676350254,3388669.221698,103.38694418,326464
,15/03/2023,1678838400,473027369.40000004,447917228.9576225,535649793.5197743,497535360.12000006,87732564.56215176,24507990.720000003,473027369.40000004,86124546.80019994,102045911.55959189,210690896.12519673,2893383.047193167,1233317.51761302,3194174.145424388,0.3281464620021519,8263803.3505090615,33471196.083747834,86124546.80019994,102045911.55959189,264638972.44721824,2893383.047193167,1233317.51761302,3194174.145424388,303.3205368576809,8263803.3505090615,33471196.083747834,2260349.6019340903,16224767.436725318,,3142750.182223536,2687971.50376696,9468346.52308996,497535360.12000006,302.99239039567874,,,2260349.6019340903,53948076.3220215,16224767.436725318,,9468346.52308996,3142750.182223536,2687971.50376696,24507990.720000003,6301990,3490.07362322,59807.47817399187,210060713.983247,456369.5658033386,1228403.902005,457618.07241037075,0.3281966760935942,8247308.733042976,33437758.325422414,3490.07362322,59807.47817399187,263847430.156748,456369.5658033386,1228403.902005,457618.07241037075,303.36695200133704,8247308.733042976,33437758.325422414,131645.2884061788,657.59200084,,3136477.227768,108.92618648,5549.2466025236545,6628502,303.03875532524347,,,131645.2884061788,53786716.173501,657.59200084,,5549.2466025236545,3136477.227768,108.92618648,326512
,16/03/2023,1678924800,498838764.33,451598784.87796676,539097805.6085616,524601276.69,87499020.73059492,25762512.36,498838764.33,84059445.22132884,103655692.20121656,214811903.6794239,2662986.467240786,1127487.5193902208,3010874.8304292313,0.8778536889994073,8305526.1677025,33964867.913381,84059445.22132884,103655692.20121656,269634487.7784853,2662986.467240786,1127487.5193902208,3010874.8304292313,304.52268652489334,8305526.1677025,33964867.913381,2031442.0357106756,15442665.74868975,,3137518.121381952,2757830.7376609202,9306676.343257412,524601276.69,303.64483283589396,,,2031442.0357106756,54822584.09906138,15442665.74868975,,9306676.343257412,3137518.121381952,2757830.7376609202,25762512.36,6304041,3445.62408679,62484.21686602441,213956079.361976,449828.7951420247,1119649.969603,458276.22989790427,0.8761014860273526,8305526.1677025,33863278.07914358,3445.62408679,62484.21686602441,268560246.79131997,449828.7951420247,1119649.969603,458276.22989790427,303.91485681127085,8305526.1677025,33863278.07914358,130387.80717013322,633.96140025,,3161905.901601,113.04438177,5610.115282479105,6629613,303.03875532524347,,,130387.80717013322,54604167.429344,633.96140025,,5610.115282479105,3161905.901601,113.04438177,325572
,17/03/2023,1679011200,478806220.53000003,461886027.04464513,550428010.7073072,503602050.71000004,88541983.66266212,24795830.180000003,478806220.53000003,88064389.0435535,119520714.62446788,207315208.42928535,2663151.939130799,1128706.2370683441,3036704.1323845023,0.8778536889994073,7526317.224511297,32630834.536389694,88064389.0435535,119520714.62446788,261191726.03113782,2663151.939130799,1128706.2370683441,3036704.1323845023,10324.522686524893,7526317.224511297,32630834.536389694,2940877.0426300354,18429692.4703395,,3053470.676549924,2793584.398267,7437517.828190357,503602050.71000004,10323.644832835895,,,2940877.0426300354,53876517.60185247,18429692.4703395,,7437517.828190357,3053470.676549924,2793584.398267,24795830.180000003,6299253,3512.73989005,71283.72843189133,206489251.423591,451381.6845984405,1121974.390724,455277.98086724174,0.8761014860273526,7518798.426085213,32598236.30008961,3512.73989005,71283.72843189133,260151121.544958,451381.6845984405,1121974.390724,455277.98086724174,10303.91485681127,7518798.426085213,32598236.30008961,186131.45839430604,739.25762015,,3041305.454731,111.4313681,4435.833593681812,6625471,10303.038755325244,,,186131.45839430604,53661870.121367,739.25762015,,4435.833593681812,3041305.454731,111.4313681,326218
,18/03/2023,1679097600,530307927.65999997,492660364.1011024,583725308.8670866,557863713.3299999,91064944.76598427,27555785.669999998,530307927.65999997,93807369.1582535,142685875.22301763,206406968.44180247,2915629.292462263,1144572.857577812,3261000.9088149145,0.9780776150620342,7195633.024799244,35243314.21629701,93807369.1582535,142685875.22301763,258280492.9565792,2915629.292462263,1144572.857577812,3261000.9088149145,10324.622910450957,7195633.024799244,35243314.21629701,4777389.167595237,20765249.49048881,,2800769.1747240475,3049489.7242435,7788199.049323122,557863713.3299999,10323.644832835895,,,4777389.167595237,51873524.51477672,20765249.49048881,,7788199.049323122,2800769.1747240475,3049489.7242435,27555785.669999998,6297446,3429.88552681,79173.60279605238,205584629.922114,450638.2214006589,1137746.379302,450414.49016780587,0.9761253643333674,7166965.164142673,35137900.51475275,3429.88552681,79173.60279605238,257251487.008545,450638.2214006589,1137746.379302,450414.49016780587,10304.014880689578,7166965.164142673,35137900.51475275,271134.4590008647,755.84208097,,2700838.162704,111.49871021,4321.519401019383,6624673,10303.038755325244,,,271134.4590008647,51666857.086431,755.84208097,,4321.519401019383,2700838.162704,111.49871021,327227
,19/03/2023,1679184000,503183920,494723398.7239733,586970711.6117817,529083920,92247312.8878084,25900000,503183920,90657861.0284294,147305103.05016267,207679783.1941969,3027981.966681007,1156229.7077052388,3277166.3737956127,1.0078869972512683,6685590.17181724,34933682.223298214,90657861.0284294,147305103.05016267,260231333.95381957,3027981.966681007,1156229.7077052388,3277166.3737956127,10334.95575858847,6685590.17181724,34933682.223298214,3777680.964371202,23406263.68547565,,1908028.6165053989,2766947.94483389,7826506.969128013,529083920,10333.94787159122,,,3777680.964371202,52551550.75962265,23406263.68547565,,7826506.969128013,1908028.6165053989,2766947.94483389,25900000,6289799,3328.9707718,82433.35220159526,206646550.441987,453290.71357500105,1148192.361177,463531.3117108363,1.0048723801109356,6658954.354399642,34863954.31466888,3328.9707718,82433.35220159526,258936650.700318,453290.71357500105,1148192.361177,463531.3117108363,10304.043627705354,6658954.354399642,34863954.31466888,218363.06152434694,860.61932145,,1876134.332847,101.60275933,4379.788562210689,6613549,10303.038755325244,,,218363.06152434694,52290100.258331,860.61932145,,4379.788562210689,1876134.332847,101.60275933,323750
